City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
283,benghazi,32.1167,20.0667,26.51,68,0,5.9,LY,1692123794
284,ulsteinvik,62.3432,5.8487,17.73,90,100,4.02,NO,1692123795
285,nemuro,43.3236,145.575,16.93,93,82,6.27,JP,1692123795
286,regina,50.4501,-104.6178,25.02,51,75,3.09,CA,1692123595
287,saynshand,44.8824,110.1163,23.46,50,16,5.82,MN,1692123795
288,coahuayana de hidalgo,18.7,-103.6583,31.45,67,100,1.52,MX,1692123795
289,yur'yevets,57.3201,43.1041,18.03,93,37,4.78,RU,1692123796
290,mundybash,53.211,87.2983,9.25,87,84,1.39,RU,1692123796
291,blackwater,-23.5833,148.8833,16.26,50,17,1.36,AU,1692123796
292,papatowai,-46.5619,169.4708,3.29,86,89,2.44,NZ,1692123797
293,punta arenas,-53.15,-70.9167,2.54,61,43,7.52,CL,1692123777
294,saint-philippe,-21.3585,55.7679,22.77,81,4,4.4,RE,1692123797
295,nova sintra,14.8667,-24.7167,24.67,77,47,0.87,CV,1692123798
296,zabljak,43.1542,19.1232,13.0,79,41,0.97,ME,1692123798
297,soledade,-28.8183,-52.5103,22.19,55,2,2.06,BR,1692123797
298,as suwayq,23.8494,57.4386,33.13,53,100,1.37,OM,1692123799
299,strezhevoy,60.7333,77.5889,14.38,72,100,3.16,RU,1692123799
300,yuzhno-kurilsk,44.0306,145.8556,16.47,95,96,5.1,RU,1692123799
301,guerrero negro,27.9769,-114.0611,26.8,57,70,5.45,MX,1692123800
302,la passe,45.5549,-0.8967,25.13,65,98,5.6,FR,1692123800
303,rongelap,11.1635,166.8941,28.36,78,98,6.16,MH,1692123800
304,xihe,31.6864,113.4659,24.66,77,27,0.18,CN,1692123801
305,petal,31.3466,-89.2601,38.46,49,0,2.57,US,1692123801
306,pokhara,28.2333,83.9833,22.48,94,99,1.16,NP,1692123801
307,constantia,44.1833,28.65,25.39,66,95,8.08,RO,1692123801
308,vilyuysk,63.7553,121.6247,14.1,82,100,2.43,RU,1692123802
309,manokwari,-0.8667,134.0833,25.32,82,68,1.69,ID,1692123803
310,rikaze,29.25,88.8833,15.72,55,96,1.86,CN,1692123804
311,georgetown,5.4112,100.3354,27.96,87,20,1.03,MY,1692123804
312,sisimiut,66.9395,-53.6735,11.99,65,47,4.53,GL,1692123805
313,tangalle,6.024,80.7911,26.09,87,15,4.05,LK,1692123805
314,milici,44.1711,19.0903,20.65,86,41,1.23,BA,1692123806
315,tambovka,50.0969,128.0489,19.55,91,55,1.13,RU,1692123807
316,kapuskasing,49.4169,-82.4331,23.05,46,40,5.14,CA,1692123807
317,newman,37.3138,-121.0208,34.02,25,4,1.61,US,1692123809
318,sheridan,44.8333,-106.9173,34.06,25,0,1.54,US,1692123809
319,ostrogozhsk,50.8664,39.0756,22.59,62,2,3.04,RU,1692123810
320,contamana,-7.3333,-75.0167,33.79,39,72,1.39,PE,1692123810
321,tervel,43.75,27.4,24.05,58,64,3.73,BG,1692123810
322,tura,25.5198,90.2201,25.03,92,99,1.86,IN,1692123810
323,remire-montjoly,4.9167,-52.2667,31.02,74,21,4.12,GF,1692123811
324,palikir - national government center,6.9248,158.1611,26.66,78,100,4.28,FM,1692123811
325,horta,38.5333,-28.6333,25.01,76,0,0.89,PT,1692123811
326,udachny,66.4167,112.4,16.36,72,20,2.45,RU,1692123811
327,ishimbay,53.4545,56.0415,23.5,38,92,2.91,RU,1692123812
328,glace bay,46.1969,-59.957,22.37,84,75,4.12,CA,1692123812
329,necochea,-38.5473,-58.7368,19.51,54,100,3.61,AR,1692123812
330,kholmsk,47.0511,142.0569,15.93,96,98,2.48,RU,1692123812
331,nadym,65.5333,72.5167,11.6,80,12,3.7,RU,1692123812
332,suzun,53.7841,82.3116,10.02,97,66,2.0,RU,1692123813
333,tamanrasset,22.785,5.5228,25.95,38,40,4.12,DZ,1692123814
334,ludhiana,30.9,75.85,28.81,78,32,2.12,IN,1692123814
335,katsuura,35.1333,140.3,26.36,89,85,5.95,JP,1692123815
336,siwa oasis,29.2041,25.5195,32.81,25,0,3.74,EG,1692123816
337,xilin hot,43.9667,116.0333,19.01,83,3,3.05,CN,1692123816
338,venadillo,4.7193,-74.9292,32.71,36,64,2.63,CO,1692123816
339,port-gentil,-0.7193,8.7815,24.98,83,20,4.12,GA,1692123817
340,xiva,41.3783,60.3639,19.99,17,0,3.38,UZ,1692123817
341,kurchatov,51.6601,35.6521,24.12,74,2,3.1,RU,1692123677
342,la gi,10.6667,107.7833,25.63,86,90,4.49,VN,1692123817
343,flin flon,54.7682,-101.865,21.91,46,100,2.57,CA,1692123817
344,pascagoula,30.3658,-88.5561,37.4,69,0,5.14,US,1692123775
345,tezu,27.9167,96.1667,25.48,98,99,1.21,IN,1692123818
346,zavodoukovsk,56.5042,66.5515,15.32,59,52,1.66,RU,1692123818
347,aleg,17.0481,-13.9209,35.49,38,100,2.81,MR,1692123819
348,bayanhongor,46.7167,100.1167,10.7,86,100,1.84,MN,1692123819
349,inirida,3.8653,-67.9239,29.59,66,89,0.83,CO,1692123819
350,lethem,3.3803,-59.7968,34.03,55,75,5.14,GY,1692123820
351,fauske,67.2588,15.3918,16.64,84,64,0.82,NO,1692123820
352,mount isa,-20.7333,139.5,9.87,81,6,0.0,AU,1692123821
353,olsztynek,53.5837,20.2847,29.8,44,7,2.69,PL,1692123821
354,nuuk,64.1835,-51.7216,17.34,51,0,3.6,GL,1692123660
355,mount pearl,47.5166,-52.7813,17.63,91,100,3.09,CA,1692123822
356,lerwick,60.1545,-1.1494,14.0,92,78,5.11,GB,1692123771
357,akrehamn,59.2667,5.1833,18.33,88,40,3.09,NO,1692123822
358,lata,40.1629,-8.3327,24.95,55,100,4.31,PT,1692123823
359,gunnison,38.7,-107.0673,22.73,25,22,1.07,US,1692123823
360,claveria,18.6074,121.0832,26.63,80,11,3.44,PH,1692123823
361,playa vicente,17.8333,-95.8167,28.19,82,76,4.59,MX,1692123823
362,villa gesell,-37.2639,-56.973,22.25,55,99,5.57,AR,1692123823
363,pytalovo,57.0679,27.9138,20.16,62,11,2.21,RU,1692123824
364,katsuren-haebaru,26.3369,127.8719,28.21,96,75,3.6,JP,1692123824
365,bubaque,11.2833,-15.8333,26.25,84,99,2.62,GW,1692123824
366,manismata,-2.4667,111.0333,22.26,93,51,1.08,ID,1692123824
367,fortaleza,-3.7227,-38.5247,30.07,51,0,8.23,BR,1692123713
368,saint-denis,48.9167,2.3333,25.59,58,0,2.57,FR,1692123825
369,tabas,33.5959,56.9244,30.12,7,0,2.06,IR,1692123825
370,lupane,-18.9315,27.807,19.79,16,38,2.58,ZW,1692123825
371,beyneu,45.3167,55.2,30.28,13,1,5.35,KZ,1692123825
372,suwayr,30.1171,40.3893,39.52,9,20,4.12,SA,1692123825
373,zuunmod,47.7069,106.9528,12.57,81,22,2.38,MN,1692123825
374,taghazout,30.5426,-9.7112,30.43,43,7,1.59,MA,1692123826
375,arraial do cabo,-22.9661,-42.0278,22.98,83,40,9.26,BR,1692123826
376,thakhek,17.4103,104.8307,23.73,98,100,1.02,LA,1692123826
377,salalah,17.0151,54.0924,27.05,94,100,2.57,OM,1692123826
378,aketi,2.7388,23.7833,22.47,96,86,0.53,CD,1692123827
379,reyes,-14.3167,-67.3833,31.09,51,20,2.06,BO,1692123827
380,juan griego,11.0817,-63.9655,25.07,100,10,5.14,VE,1692123827
381,shevchenko,48.5,35.0,26.26,45,0,2.85,UA,1692123828
382,kapa'a,22.0752,-159.319,28.18,78,20,6.17,US,1692123828
383,fada,9.5667,8.3,22.11,88,61,1.12,NG,1692123828
384,flat river,37.8501,-90.5168,22.9,68,100,5.66,US,1692123829
385,tralee,52.2704,-9.7026,16.25,75,45,2.61,IE,1692123829
386,boonville,38.9736,-92.7432,22.63,70,100,2.06,US,1692123829
387,awjilah,29.1081,21.2869,31.12,25,0,3.42,LY,1692123830
388,bryne,58.7354,5.6477,18.46,88,75,2.57,NO,1692123830
389,sutysky,49.0425,28.4173,25.5,29,0,2.95,UA,1692123830
390,aral,40.5156,81.2636,21.99,43,0,9.37,CN,1692123830
391,rudnyy,52.9594,63.1206,18.13,57,79,1.64,KZ,1692123831
392,ghat,24.9647,10.1728,35.91,18,84,3.64,LY,1692123831
393,vitkov,49.7744,17.7494,24.73,56,0,1.96,CZ,1692123831
394,haiku-pauwela,20.9219,-156.3051,25.01,68,40,4.63,US,1692123831
395,basco,20.4487,121.9702,28.7,84,42,9.6,PH,1692123831
396,zima,53.9202,102.0442,10.3,98,100,3.4,RU,1692123832
397,bangar,16.8936,120.4243,25.79,84,67,1.92,PH,1692123832
398,morondava,-20.2833,44.2833,22.71,79,9,6.25,MG,1692123832
399,praia da vitoria,38.7333,-27.0667,25.98,73,20,2.16,PT,1692123832
400,smithers,54.7804,-127.1743,21.18,64,75,1.54,CA,1692123832
401,pitea,65.3172,21.4794,18.05,75,78,1.44,SE,1692123833
402,merritt,50.1123,-120.7942,32.93,27,0,1.12,CA,1692123833
403,spring creek,40.7266,-115.5859,29.9,22,13,1.64,US,1692123833
404,san jose del cabo,23.0589,-109.6977,35.43,66,40,5.14,MX,1692123712
405,janossomorja,47.7862,17.136,27.27,52,2,2.27,HU,1692123833
406,colonia,50.9333,6.95,26.01,74,0,1.54,DE,1692123744
407,kani keli,-12.9536,45.1033,23.59,72,1,1.31,YT,1692123833
408,trujillo,-8.116,-79.03,22.98,78,100,5.66,PE,1692123661
409,sandpoint,48.2766,-116.5533,34.12,39,0,1.52,US,1692123834
410,anadyr,64.75,177.4833,11.28,87,0,0.0,RU,1692123834
411,nishinoomote,30.7333,131.0,26.79,80,59,1.05,JP,1692123834
412,saint-leu,-21.15,55.2833,22.48,89,13,0.86,RE,1692123834
413,egilsstadir,65.2653,-14.3948,12.95,62,20,6.17,IS,1692123834
414,pangody,65.85,74.4859,10.98,82,6,4.09,RU,1692123835
415,djibo,14.1022,-1.6306,30.11,55,89,4.85,BF,1692123835
416,margate,51.3813,1.3862,22.15,63,23,2.68,GB,1692123836
417,nova vicosa,-17.8919,-39.3719,25.14,65,20,3.94,BR,1692123604
418,timbuktu,16.7735,-3.0074,35.17,35,59,6.64,ML,1692123836
419,taroudant,30.4703,-8.877,36.35,21,19,6.74,MA,1692123836
420,trairi,-3.2778,-39.2689,29.08,56,56,7.33,BR,1692123836
421,gurupi,-11.7292,-49.0686,34.37,19,91,4.24,BR,1692123836
422,port hueneme,34.1478,-119.1951,37.1,85,100,5.14,US,1692123836
423,serowe,-22.3833,26.7167,21.05,17,45,1.95,BW,1692123837
424,tottori,35.5,134.2333,25.32,91,99,3.61,JP,1692123837
425,bel ombre,-4.6167,55.4167,26.91,78,40,8.23,SC,1692123837
426,aban,56.67,96.06,9.98,85,28,1.16,RU,1692123837
427,axim,4.8699,-2.2405,25.68,79,40,2.93,GH,1692123837
428,belmonte,-15.8631,-38.8828,24.42,74,100,3.95,BR,1692123838
429,yoloten,37.2989,62.3597,22.19,17,0,4.92,TM,1692123838
430,kamuli,0.9472,33.1197,21.79,59,72,1.82,UG,1692123838
431,arar,30.9753,41.0381,38.01,7,20,3.09,SA,1692123838
432,charleston,32.7766,-79.9309,35.74,72,0,5.14,US,1692123714
433,bondo,3.8146,23.6866,20.76,97,83,1.14,CD,1692123838
434,tuensang,26.2833,94.8333,22.33,99,95,0.54,IN,1692123838
435,channarayapatna,12.9044,76.3917,21.31,81,99,3.81,IN,1692123839
436,lewiston orchards,46.3804,-116.9754,36.82,25,0,0.78,US,1692123839
437,itoman,26.1247,127.6694,28.21,100,75,5.66,JP,1692123565
438,selebi-phikwe,-21.979,27.8498,21.35,19,53,2.19,BW,1692123840
439,choix,26.7092,-108.3219,38.25,29,91,0.72,MX,1692123840
440,monte alegre,-2.0078,-54.0692,37.29,31,65,0.76,BR,1692123840
441,dudinka,69.4058,86.1778,10.9,82,96,4.52,RU,1692123840
442,congleton,53.1631,-2.2125,18.98,69,68,1.79,GB,1692123840
443,sompeta,18.9333,84.6,29.24,73,92,1.99,IN,1692123840
444,bonthe,7.5264,-12.505,25.03,83,100,4.69,SL,1692123841
445,porto torres,40.835,8.3972,30.1,62,0,1.38,IT,1692123841
446,yangambi,0.8102,24.4336,21.47,98,96,2.05,CD,1692123842
447,kilindoni,-7.9139,39.6668,24.67,83,2,4.9,TZ,1692123842
448,muli,2.9167,73.5667,28.19,71,34,2.69,MV,1692123843
449,kisangani,0.5167,25.2,22.6,96,89,1.3,CD,1692123843
450,laguna,38.421,-121.4238,37.23,41,0,2.06,US,1692123843
451,green valley,31.8543,-110.9937,35.86,31,79,4.92,US,1692123734
452,boca do acre,-8.7522,-67.3978,36.04,31,20,0.89,BR,1692123854
453,mumford,5.2618,-0.759,24.64,87,45,2.96,GH,1692123863
454,yilan,24.757,121.753,30.51,99,97,1.31,TW,1692123864
455,moroto,2.5345,34.6666,23.21,38,22,3.46,UG,1692123864
456,gurupa,-1.405,-51.64,37.36,29,49,1.39,BR,1692123864
457,saint croix,17.7397,-64.7388,33.25,55,75,9.26,VI,1692123864
458,kodinsk,58.6881,99.1844,12.38,94,100,1.48,RU,1692123865
459,limoux,42.9167,2.1667,28.72,59,27,2.68,FR,1692123660
460,sinan,34.8262,126.1086,25.06,88,94,4.63,KR,1692123865
461,kota bharu,6.1333,102.2386,26.97,88,20,0.0,MY,1692123865
462,mbuji-mayi,-6.15,23.6,30.92,29,38,0.4,CD,1692123866
463,nelson bay,-32.7167,152.15,12.22,97,75,3.13,AU,1692123873
464,nacala,-14.5428,40.6728,23.74,85,81,2.24,MZ,1692123874
465,hood river,45.7054,-121.5215,40.39,35,0,1.05,US,1692123614
466,puerto baquerizo moreno,-0.9,-89.6,27.55,69,20,7.2,EC,1692123875
467,mamuju,-2.6748,118.8885,24.95,86,28,2.15,ID,1692123875
468,kolonia,50.9333,6.95,26.01,74,0,1.54,DE,1692123678
469,kalmunai,7.4167,81.8167,27.37,63,67,4.31,LK,1692123876
470,puri,19.8,85.85,28.29,79,58,4.15,IN,1692123877
471,corumba,-19.0092,-57.6533,30.95,48,20,4.12,BR,1692123877
472,apex,35.7327,-78.8503,37.12,55,75,2.06,US,1692123597
473,cockburn town,21.4612,-71.1419,28.8,80,63,8.0,TC,1692123721
474,punahana,27.8667,77.2,31.23,57,74,1.18,IN,1692123878
475,bakchar,57.0186,82.0711,10.42,98,100,2.57,RU,1692123878
476,shizilu,35.1711,118.8289,22.51,87,0,0.28,CN,1692123879
477,kingston,17.997,-76.7936,34.58,65,20,10.29,JM,1692123673
478,zielona gora,51.9355,15.5064,27.87,48,24,0.87,PL,1692123745
479,pasuquin,18.3328,120.6177,26.97,89,40,2.06,PH,1692123879
480,tegueste,28.5167,-16.3167,27.27,80,40,8.75,ES,1692123880
481,broome,42.2506,-75.833,24.14,83,100,1.54,US,1692123880
482,nogliki,51.8333,143.1667,13.8,95,95,3.03,RU,1692123881
483,mahalingpur,16.3833,75.1167,23.85,77,94,5.63,IN,1692123881
484,camilla,31.2313,-84.2105,35.2,38,30,3.23,US,1692123882
485,yaren,-0.5472,166.916,27.95,73,97,2.52,NR,1692123882
486,tarawa,1.419,172.984,28.05,89,75,1.54,KI,1692123882
487,fuglafjordur,62.244,-6.814,11.26,88,100,3.35,FO,1692123882
488,acapulco de juarez,16.8634,-99.8901,31.9,62,100,0.0,MX,1692123674
489,san fernando de monte cristi,19.8667,-71.65,32.36,61,2,10.22,DO,1692123883
490,inyonga,-6.7167,32.0667,25.25,30,39,1.01,TZ,1692123883
491,macapa,0.0389,-51.0664,33.99,59,40,2.24,BR,1692123883
492,sur,22.5667,59.5289,31.57,56,100,5.18,OM,1692123830
493,mugia,43.1041,-9.2179,23.84,81,36,6.43,ES,1692123884
494,siquirres,10.0975,-83.5066,32.75,86,83,1.64,CR,1692123885
495,dhidhdhoo,6.8833,73.1,28.39,70,60,3.95,MV,1692123885
496,tiquipaya,-17.3382,-66.2189,24.4,10,20,1.79,BO,1692123886
497,jaguaruna,-28.615,-49.0256,24.58,61,0,2.88,BR,1692123886
498,ambon,-3.6954,128.1814,26.16,15,16,5.22,ID,1692123887
499,malanje,-9.5402,16.341,25.72,14,6,1.51,AO,1692123600
500,lincheng,19.9078,109.6858,27.94,82,98,0.89,CN,1692123887
501,sao tome,0.3365,6.7273,24.82,87,46,4.13,ST,1692123888
502,summerside,46.3959,-63.7876,20.26,82,98,3.09,CA,1692123888
503,holbrook,40.8123,-73.0784,27.6,86,75,4.63,US,1692123888
504,zavodskoy,43.4597,132.2922,21.77,100,75,1.0,RU,1692123888
505,charters towers,-20.1,146.2667,13.17,69,41,2.46,AU,1692123889
506,knoxville,35.9606,-83.9207,29.84,59,40,5.14,US,1692123672
507,palembang,-2.9167,104.7458,27.05,83,40,3.09,ID,1692123889
508,tokar,18.4254,37.729,34.11,48,47,2.73,SD,1692123890
509,bikenibeu village,1.3673,173.1241,27.98,89,75,1.54,KI,1692123890
510,thisted,56.9552,8.6949,17.89,84,3,7.14,DK,1692123891
511,mount gambier,-37.8333,140.7667,3.57,85,0,3.22,AU,1692123891
512,kawambwa,-9.7915,29.0791,22.59,42,64,0.57,ZM,1692123891
513,st. john's,47.5649,-52.7093,18.09,91,100,3.09,CA,1692123891
514,new philadelphia,40.4898,-81.4457,25.92,66,40,2.68,US,1692123368
515,rodolfo sanchez taboada,31.7167,-116.5667,21.17,82,26,1.79,MX,1692123892
516,umba,66.6871,34.3429,15.53,77,71,1.98,RU,1692123893
517,tara,56.8944,74.371,12.32,86,100,1.74,RU,1692123893
518,meadow lake,34.8014,-106.5436,29.82,37,32,3.85,US,1692123893
519,islamorada,24.9243,-80.6278,32.0,84,80,1.34,US,1692123893
520,tranqueras,-31.2,-55.75,26.28,36,51,3.94,UY,1692123894
521,tofol,5.3248,163.0078,27.94,72,97,2.65,FM,1692123894
522,rabaul,-4.1967,152.1721,25.44,84,100,1.92,PG,1692123894
523,novyy urgal,51.0736,132.5642,16.24,97,12,0.48,RU,1692123894
524,bhag,29.0415,67.8239,37.46,35,48,5.43,PK,1692123402
525,harnai,30.1005,67.9374,31.19,45,13,3.05,PK,1692123895
526,banda aceh,5.5577,95.3222,27.26,76,100,5.43,ID,1692123895
527,holualoa,19.6228,-155.9522,23.91,78,20,4.12,US,1692123895
528,quelimane,-17.8786,36.8883,22.97,88,0,2.57,MZ,1692123896
529,tuchola,53.5879,17.8591,30.01,49,4,1.68,PL,1692123896
530,sala consilina,40.3912,15.5989,24.66,66,10,1.77,IT,1692123896
531,dongsheng,39.8161,109.9776,23.54,52,30,0.81,CN,1692123896
532,kuqa,41.7278,82.9364,21.25,43,13,3.38,CN,1692123897
533,el tigre,8.8875,-64.2454,33.35,45,49,3.89,VE,1692123897
534,tselinnoye,53.0833,85.6667,12.95,69,89,2.51,RU,1692123897
535,armacao de buzios,-22.7469,-41.8817,23.09,82,95,6.69,BR,1692123897
536,takoradi,4.8845,-1.7554,25.33,82,29,2.89,GH,1692123898
537,hailey,43.5196,-114.3153,32.16,31,0,5.14,US,1692123898
538,zhuhai,22.2769,113.5678,29.88,89,20,5.66,CN,1692123683
539,mili,6.0815,171.735,28.44,77,100,4.78,MH,1692123898
540,fort st. john,56.2499,-120.8529,18.94,72,75,6.17,CA,1692123898
541,pestovo,58.5938,35.8024,17.18,79,9,2.02,RU,1692123899
542,yangquan,37.8575,113.5633,22.64,94,19,1.92,CN,1692123900
543,murghob,38.1702,73.9667,13.61,21,50,1.27,TJ,1692123900
544,villard-bonnot,45.24,5.8902,30.87,44,27,1.22,FR,1692123900
545,cole harbour,44.6724,-63.4751,22.76,83,100,3.6,CA,1692123900
546,alo,7.4178,6.7371,26.65,81,70,0.41,NG,1692123900
547,islamkot,24.6997,70.177,28.47,71,78,6.65,PK,1692123901
548,ola,59.5833,151.2833,13.97,97,89,1.66,RU,1692123902
549,urengoy,65.9667,78.3667,10.72,88,31,3.63,RU,1692123903
550,harvard,42.4222,-88.6137,24.87,59,16,6.05,US,1692123779
551,brooks,50.5834,-111.8851,26.99,36,9,1.54,CA,1692123905
552,kill devil hills,36.0307,-75.676,34.01,65,40,6.69,US,1692123905
553,naracoorte,-36.9579,140.7383,3.6,79,0,3.86,AU,1692123906
554,chateaudun,48.0833,1.3333,24.41,63,100,1.15,FR,1692123906
555,miyaly,48.8844,53.7836,28.05,38,91,8.48,KZ,1692123906
556,zalingei,12.9096,23.4741,27.15,50,87,1.93,SD,1692123907
557,ulladulla,-35.35,150.4667,8.24,90,9,2.24,AU,1692123907
558,pueblo nuevo,23.3833,-105.3833,26.83,33,96,1.58,MX,1692123908
559,hami,42.8,93.45,20.67,44,100,3.08,CN,1692123908
560,balykshi,47.0667,51.8667,26.0,57,75,5.0,KZ,1692123909
561,nadi,-17.8,177.4167,23.0,94,40,0.0,FJ,1692123910
562,wolmaransstad,-27.1974,25.9831,11.17,36,5,1.22,ZA,1692123910
563,palmer,42.1584,-72.3287,22.23,82,100,4.63,US,1692123836
564,rio grande,-32.035,-52.0986,25.06,63,23,4.29,BR,1692123810
565,amga,60.8953,131.9608,14.21,98,100,1.93,RU,1692123912
566,vrangel',42.7297,133.0839,20.65,94,100,1.41,RU,1692123913
567,zag,46.9441,99.165,14.31,76,100,1.2,MN,1692123914
568,bratsk,56.1325,101.6142,11.27,96,100,2.41,RU,1692123914
569,gaspe,48.8334,-64.4819,19.12,82,75,4.12,CA,1692123915
570,klaksvik,62.2266,-6.589,11.51,91,100,4.48,FO,1692123915
